img_name,joint_1_x,joint_1_y,joint_2_x,joint_2_y,joint_3_x,joint_3_y,joint_4_x,joint_4_y,joint_5_x,joint_5_y,joint_6_x,joint_6_y,joint_7_x,joint_7_y,joint_8_x,joint_8_y,joint_9_x,joint_9_y,joint_10_x,joint_10_y,joint_11_x,joint_11_y,joint_12_x,joint_12_y,joint_13_x,joint_13_y,joint_14_x,joint_14_y
img0010,0.42237636,0.66722901,0.511124582,0.697246791,0.42498660200000005,0.574565426,0.344069105,0.574565426,0.372781765,0.5419374029999999,0.351899831,0.6933314290000001,0.6481622779999999,0.613719053,0.5920420789999999,0.530191315,0.56593966,0.43361236700000005,0.46283510899999997,0.369661442,0.430207086,0.514529864,0.50851434,0.621549779,0.546362847,0.37096656299999997,0.5842113529999999,0.299184913
img0011,0.24332520300000002,0.794833474,0.38935015799999995,0.583481565,0.349641617,0.445142133,0.398316603,0.46179410200000004,0.5404987960000001,0.38493886200000005,0.748007943,0.509188166,0.423935016,0.14796854,0.395754761,0.190238922,0.37013634799999995,0.287588892,0.44058698399999996,0.34266848,0.5404987960000001,0.34266848,0.5315323510000001,0.260689558,0.411125809,0.287588892,0.41624949200000005,0.246599431
img0012,0.45350051799999996,0.80759215,0.46397435200000003,0.653477166,0.46247809,0.503850968,0.52232857,0.50534723,0.5447725,0.660958476,0.535794927,0.788140744,0.435545375,0.488888348,0.405620135,0.423052821,0.431056589,0.321307006,0.5552463329999999,0.310833172,0.546268761,0.40659393899999996,0.591156621,0.439511703,0.49539585399999997,0.274922885,0.49090706799999995,0.18813969
img0013,0.5839392520000001,0.554201736,0.7474405820000001,0.522435764,0.67363141,0.554201736,0.605427998,0.5616760829999999,0.425109388,0.559807496,0.243856485,0.54953027,0.67363141,0.47852397799999996,0.562450505,0.42620355200000004,0.45874394700000004,0.398174753,0.45687536100000004,0.483195445,0.359708856,0.597179229,0.250396538,0.567281843,0.442860961,0.441152245,0.390540535,0.40938627299999997
img0014,0.588711517,0.7959157920000001,0.591913201,0.645436639,0.508669415,0.498159171,0.46384583700000004,0.498159171,0.444635733,0.651840007,0.310165001,0.703066953,0.678358672,0.43732717299999996,0.595114885,0.398906964,0.595114885,0.315663177,0.566299729,0.309259809,0.540686255,0.40531033200000005,0.588711517,0.446932225,0.591913201,0.28684802,0.607921622,0.197200866
img0015,0.28630890000000003,0.7686216570000001,0.456226645,0.687202738,0.47746636299999995,0.5526845229999999,0.5411855170000001,0.566844335,0.689863544,0.637643396,0.714643215,0.77216161,0.272149088,0.375686873,0.31462852399999996,0.36506701399999997,0.420827114,0.375686873,0.558885282,0.311967718,0.604904671,0.258868423,0.689863544,0.216388987,0.502246034,0.36506701399999997,0.502246034,0.273028235
img0016,0.546129376,0.83245124,0.521087786,0.6738545020000001,0.48491660000000003,0.48186897799999995,0.543346977,0.49856337100000003,0.596212556,0.659942508,0.5572589720000001,0.710025688,0.445963016,0.412309005,0.37918544200000004,0.43456819700000004,0.423703824,0.328837038,0.56282377,0.29823065,0.610124551,0.365008224,0.610124551,0.415091404,0.501610994,0.264841863,0.493263797,0.164675503
img0017,0.55461177,0.834305801,0.575729391,0.6113975779999999,0.460755675,0.449495815,0.420866836,0.456535022,0.502990918,0.616090382,0.371592386,0.735756903,0.620311036,0.489384655,0.580422196,0.411953377,0.59450061,0.30401886899999997,0.449023664,0.275862041,0.376285191,0.37206453700000003,0.45606287100000004,0.393182159,0.580422196,0.233626798,0.592154208,0.163234728
img0018,0.6992547020000001,0.212568162,0.624141087,0.316807465,0.5474945410000001,0.42104676700000004,0.481578512,0.414915044,0.480045581,0.316807465,0.486177305,0.226364541,0.486177305,0.805812428,0.5168359229999999,0.684710885,0.530632301,0.562076412,0.398800242,0.578938652,0.337483005,0.69237554,0.268501114,0.805812428,0.46624920200000003,0.562076412,0.44018937700000005,0.631058303
img0019,0.309898593,0.6909225459999999,0.395850579,0.651060755,0.47432848,0.521509935,0.542840932,0.5302297020000001,0.64374109,0.6149360070000001,0.652460857,0.77438317,0.36719991700000004,0.24995148600000003,0.35598878899999997,0.329675068,0.463117351,0.329675068,0.636267004,0.34088619600000003,0.6873399240000001,0.43680363,0.659934942,0.464208611,0.555297742,0.29479600100000003,0.570245914,0.21880946199999998
img0020,0.483832109,0.665553711,0.40686152200000003,0.6781203379999999,0.428853118,0.541458275,0.502682049,0.524179163,0.46498217,0.6357079729999999,0.444561401,0.784936663,0.300045197,0.42207532299999995,0.345599218,0.451921061,0.40843235,0.35767136299999996,0.534098615,0.316829827,0.6016442320000001,0.373379646,0.697464759,0.42207532299999995,0.46341134100000003,0.315258998,0.447703058,0.227292613
img0021,0.584719059,0.7334984959999999,0.53144347,0.5628726239999999,0.416253009,0.53623483,0.507685438,0.513916678,0.508405378,0.608228869,0.49688633200000004,0.752936886,0.506965497,0.513196737,0.410493485,0.490158645,0.422732472,0.361289316,0.558081265,0.36344913700000003,0.540082755,0.472160135,0.458729491,0.513916678,0.490406868,0.32961193899999996,0.49256669,0.23098010600000002
img0022,0.745527057,0.5467357820000001,0.570645515,0.541404027,0.60156969,0.37718599399999997,0.6164986020000001,0.34946087200000003,0.622896707,0.514745256,0.729531794,0.391048555,0.41282558700000005,0.412375573,0.485337445,0.32173574899999996,0.394697622,0.353726275,0.398963026,0.403844766,0.400029376,0.514745256,0.374436956,0.636309255,0.376569657,0.402778415,0.28912888600000003,0.43050353700000005
img0023,0.569422057,0.7782327659999999,0.550668422,0.629306842,0.5109548420000001,0.522300807,0.42380559799999995,0.525610272,0.48999489700000004,0.671226732,0.428218218,0.6965992959999999,0.5760409870000001,0.44838942200000004,0.47344757200000004,0.419707392,0.47675703700000005,0.323732907,0.41828982299999995,0.317113977,0.426011908,0.42081054700000003,0.509851687,0.44066733700000005,0.47344757200000004,0.287328792,0.49882013700000005,0.211211098
img0024,0.499139755,0.852560318,0.46024019899999996,0.696962092,0.458548914,0.490625314,0.5177438910000001,0.46863860799999996,0.538039312,0.627619405,0.625986135,0.796747911,0.394280081,0.301201387,0.36383695,0.28428853600000004,0.445018633,0.253845405,0.5498783070000001,0.287671106,0.531274171,0.394222065,0.42810578299999996,0.363778934,0.50083104,0.247080265,0.516052606,0.17773757699999998
img0025,0.629047849,0.729023706,0.519674796,0.5388097,0.40079104200000004,0.48269656899999996,0.500653395,0.48174549899999997,0.575787927,0.635818843,0.438833844,0.806060378,0.297124409,0.46747944799999996,0.31043939,0.401855616,0.390329272,0.305797544,0.534891916,0.29058042300000003,0.629047849,0.40090454600000003,0.700378101,0.426583437,0.486387345,0.279167583,0.494946975,0.18215844
img0026,0.340094764,0.7937527879999999,0.428286217,0.621569473,0.42618642100000004,0.464084734,0.430386014,0.464084734,0.48078113,0.627868862,0.45558357200000005,0.8231499390000001,0.657164038,0.34229653600000004,0.596269939,0.373793483,0.537475636,0.283502233,0.466082555,0.300300605,0.522777061,0.403190635,0.627766887,0.346496129,0.514377875,0.247805692,0.508078485,0.168013424
img0027,0.524704985,0.8136513679999999,0.439938375,0.717876107,0.431131455,0.5857722989999999,0.481771248,0.572561918,0.51259547,0.684850155,0.5731430479999999,0.8367695340000001,0.489477303,0.160838383,0.442140105,0.261017104,0.46746000200000004,0.34688458,0.42012280399999996,0.41073475299999995,0.500485954,0.47568579200000005,0.535713636,0.41073475299999995,0.513696335,0.354590635,0.552226612,0.292942191
img0028,0.36582815700000004,0.7774325440000001,0.46360877799999994,0.654143935,0.446603452,0.488342011,0.514624755,0.505347337,0.518876086,0.654143935,0.510373423,0.811443195,0.620908039,0.29703209999999997,0.53163008,0.34804807600000004,0.48911676600000004,0.28427810600000003,0.48911676600000004,0.318288757,0.46360877799999994,0.424572041,0.506122092,0.5223526620000001,0.506122092,0.26302144899999996,0.510373423,0.177994822
img0029,0.531511921,0.7685456420000001,0.46516255,0.64791042,0.46516255,0.501137567,0.533522509,0.5132010889999999,0.501353116,0.64791042,0.491300181,0.812778557,0.40283435100000003,0.41066115,0.37870730700000005,0.422724673,0.4108767,0.318174147,0.565691901,0.324205908,0.6119354029999999,0.400608215,0.585797771,0.472989348,0.497331942,0.279972993,0.503363703,0.185475403
img0030,0.41054067,0.732632807,0.47024141799999997,0.67184659,0.465899545,0.516624646,0.541882315,0.499257155,0.571189955,0.626256929,0.563591678,0.784735278,0.494121717,0.371171914,0.48218156700000003,0.425445322,0.42790816,0.34186427399999997,0.481096099,0.282163526,0.512574675,0.344035211,0.58638651,0.289761803,0.460472205,0.29518914399999996,0.413797074,0.210522629
img0031,0.532114615,0.7978086659999999,0.503925245,0.6470568179999999,0.597072728,0.512238092,0.55417586,0.515914966,0.5468221120000001,0.661764315,0.571334608,0.82967491,0.534565864,0.47669497299999997,0.5737858570000001,0.403157486,0.583590855,0.305107503,0.50024837,0.341876247,0.472059,0.449731228,0.40097276299999995,0.47424372299999995,0.508827744,0.291625631,0.473284625,0.219313769
img0032,0.5409468470000001,0.7478909840000001,0.560066445,0.5968461620000001,0.498883732,0.489776415,0.43387709999999996,0.495512295,0.451084738,0.658028875,0.428141221,0.816721535,0.6174252379999999,0.47639269700000003,0.558154485,0.37123491,0.527563129,0.294756519,0.43961298,0.29093259999999993,0.35739871,0.376970789,0.35548675,0.484040536,0.498883732,0.254605364,0.510355491,0.172391094
img0033,0.45126921600000003,0.812294359,0.44709750299999995,0.657941007,0.45544092799999997,0.49941594200000006,0.53470346,0.503587655,0.540961029,0.651683438,0.540961029,0.808122647,0.39912281299999997,0.520274503,0.397036957,0.411809985,0.413723806,0.313774748,0.57224887,0.32003231600000004,0.5951932870000001,0.43475440299999996,0.593107431,0.52236036,0.49298633799999997,0.28040105,0.49507219399999997,0.18445166899999998
img0034,0.526782669,0.746103148,0.41726143600000004,0.647012509,0.45029164899999996,0.492292037,0.502444617,0.492292037,0.465937539,0.67135056,0.460722242,0.815640438,0.47462970000000004,0.514891656,0.478106565,0.398416695,0.472891268,0.306279785,0.544166991,0.309756649,0.5754587720000001,0.421016314,0.57372034,0.52532225,0.47636813299999997,0.271511139,0.48332186200000005,0.175897365
img0035,0.31492499,0.685986337,0.42529712399999997,0.6598455679999999,0.502267165,0.526237195,0.563262292,0.53930758,0.6758128240000001,0.563996084,0.680895751,0.72810202,0.604651842,0.439827433,0.535669259,0.443458095,0.540026053,0.335990491,0.643862995,0.335264358,0.656207247,0.372297114,0.680169618,0.42675704799999997,0.586498531,0.323646239,0.5886769279999999,0.22489222399999997
img0036,0.448486011,0.8303234540000001,0.420657581,0.663352874,0.384712525,0.511456027,0.34760795200000005,0.497541812,0.353405542,0.636683962,0.359203131,0.7874212909999999,0.6189351439999999,0.386228092,0.5470450339999999,0.40014230700000003,0.511099978,0.350283037,0.50414287,0.313178464,0.569075874,0.35608062700000004,0.637487431,0.36535677,0.535449855,0.310859428,0.574873464,0.256362086
img0037,0.539487444,0.791953593,0.5435027379999999,0.62331123,0.5334645020000001,0.49482181,0.461189203,0.49682945700000003,0.45516626200000004,0.631341818,0.45516626200000004,0.812030065,0.61377039,0.490806515,0.595701565,0.38841650899999997,0.569602151,0.294057091,0.43107449600000003,0.294057091,0.382890963,0.396447097,0.39694449299999995,0.410500628,0.495319205,0.249888853,0.49732685299999996,0.179621201
img0038,0.5546957539999999,0.849355992,0.529210754,0.658218495,0.517884087,0.5208826639999999,0.462666588,0.512387664,0.423023256,0.669545161,0.43293408899999997,0.846524325,0.52354742,0.47557599799999994,0.573101586,0.435932665,0.551864087,0.329745167,0.421607422,0.332576834,0.41735992200000005,0.430269332,0.44709242200000004,0.472744331,0.49806242100000003,0.290101835,0.492399088,0.203736003
img0039,0.429599496,0.7796173279999999,0.439375148,0.650361485,0.45784026899999997,0.52327801,0.5110632629999999,0.529795111,0.539304035,0.655792403,0.551252054,0.7904791640000001,0.475219205,0.500468155,0.42851331299999995,0.441814243,0.42416857799999996,0.334282071,0.558855339,0.337540622,0.566458624,0.436383325,0.512149446,0.49286487,0.48825340799999994,0.301696565,0.490425775,0.207198596
img0040,0.395720516,0.681541265,0.352981206,0.499554523,0.471548325,0.48301027399999996,0.5404826970000001,0.494039774,0.510151574,0.6856773270000001,0.532210573,0.84560507,0.49498601200000003,0.44302833799999997,0.471548325,0.36168578,0.47844176299999996,0.272071096,0.580464633,0.313431719,0.645262942,0.43199883899999997,0.6425055679999999,0.543672521,0.523938448,0.273449784,0.529453198,0.17142691300000001
img0041,0.21523295399999998,0.759979452,0.321012487,0.605000136,0.43171199899999996,0.47216072200000003,0.43294199299999997,0.48569066299999997,0.44647193399999996,0.687409772,0.632201114,0.7833493490000001,0.39604215600000003,0.238461754,0.46369185799999996,0.265521635,0.5891513039999999,0.30242147199999997,0.444011944,0.314721417,0.380052227,0.261831651,0.34930236200000003,0.212631868,0.506741668,0.27782158,0.554711456,0.20771189
img0042,0.53460742,0.8301244609999999,0.587226622,0.649715768,0.550715339,0.48111955,0.479840495,0.483267272,0.49916999799999995,0.654011213,0.505613165,0.8322721829999999,0.604408402,0.41668787399999996,0.626959489,0.332926695,0.56038009,0.25131323899999997,0.42185198700000004,0.27815977,0.370306646,0.357625504,0.434738322,0.43064807,0.507760888,0.222318984,0.529238114,0.17077364399999997
img0043,0.6003204520000001,0.647776065,0.47460797899999996,0.536853294,0.659479264,0.588617254,0.627434907,0.588617254,0.46967807799999994,0.529458442,0.551021443,0.662565767,0.47460797899999996,0.487554285,0.575670948,0.512203789,0.555951344,0.413605771,0.511582236,0.443185176,0.38833471299999994,0.42593052299999995,0.334105802,0.359376861,0.5017224339999999,0.40867587,0.5017224339999999,0.329797455
img0044,0.573783563,0.8471043709999999,0.575042733,0.669561367,0.514602561,0.5234976179999999,0.45668073,0.527275129,0.4579399,0.651932983,0.398758899,0.83954935,0.536008455,0.519720108,0.5498593279999999,0.42780068,0.590152776,0.354768806,0.489419156,0.350991295,0.45668073,0.447947404,0.475568284,0.566309407,0.570006052,0.311957017,0.5674877110000001,0.212482568
img0045,0.48978196799999996,0.8173758720000001,0.49615983700000005,0.632417675,0.487656011,0.479348824,0.547182787,0.475096911,0.5237972679999999,0.638795545,0.498285793,0.808872047,0.44726284200000005,0.421948004,0.391987979,0.319902103,0.49403388,0.28163489,0.600331694,0.288012759,0.545056831,0.334783797,0.555686612,0.430451829,0.570568306,0.256123414,0.58545,0.177463032
img0046,0.42748591,0.784606137,0.44982806700000005,0.63193473,0.439898219,0.525188869,0.5218194620000001,0.530153793,0.514372076,0.65800058,0.5168545379999999,0.74861044,0.366665594,0.489193172,0.38776652,0.410995622,0.41010867700000003,0.319144532,0.5627800829999999,0.33528053399999996,0.587604702,0.41844300799999995,0.62484163,0.522706407,0.489547457,0.29928483699999997,0.489547457,0.212398671
img0047,0.468615909,0.784821488,0.444934668,0.649838416,0.454407165,0.467492863,0.534923383,0.460388491,0.534923383,0.668783409,0.5278190110000001,0.834552093,0.38336344299999997,0.474597235,0.397572187,0.377504149,0.40941280700000005,0.254361697,0.5728133679999999,0.24488920100000003,0.603598981,0.34908666,0.5893902360000001,0.42486663,0.489929025,0.230680457,0.468615909,0.154900486
img0048,0.47572285,0.809940807,0.51688136,0.645306771,0.5552959679999999,0.494392239,0.488070403,0.497136139,0.48944235399999997,0.648050672,0.579991073,0.800337155,0.623893482,0.510855642,0.61428983,0.384636215,0.593710576,0.296831396,0.45514359600000004,0.300947247,0.42496069,0.402471569,0.39203388299999997,0.468325183,0.51962526,0.252928987,0.52099721,0.178843671
img0049,0.6837856929999999,0.6772821259999999,0.49122872799999995,0.630567123,0.308926275,0.661330662,0.330574692,0.614615659,0.402356282,0.448264671,0.451350066,0.604361145,0.527689218,0.607779316,0.413750186,0.588409681,0.316902008,0.48016759999999997,0.32715652100000003,0.44712528,0.39893811100000004,0.5223250420000001,0.480974215,0.553088581,0.332853472,0.432313206,0.36133823,0.34913771200000004
img0050,0.307493482,0.8165891409999999,0.401131778,0.681686511,0.43922193200000004,0.492822828,0.518576421,0.48647446899999996,0.6106276270000001,0.6213771,0.6883950259999999,0.786434435,0.420176855,0.37220400600000003,0.363041623,0.45790685299999995,0.38367379,0.319830043,0.474137907,0.253172273,0.599517999,0.269043171,0.6725241279999999,0.351571839,0.423351035,0.27697862,0.377325431,0.192862862
img0051,0.500330287,0.7956062509999999,0.5045557279999999,0.629405584,0.522865971,0.516727165,0.490470925,0.506867803,0.427089315,0.623771663,0.543993175,0.747717923,0.500330287,0.413908108,0.584839101,0.408274187,0.552444056,0.311089051,0.44962499899999997,0.299821209,0.443991078,0.405457226,0.410187552,0.5040508429999999,0.486245485,0.261792243,0.483428525,0.201227593
img0052,0.49052372299999997,0.757246497,0.48978420200000006,0.669983064,0.469817145,0.579761548,0.530457836,0.554617847,0.5615177020000001,0.638923198,0.577047635,0.738758481,0.508272218,0.468093934,0.41509262,0.492498115,0.411395016,0.388965228,0.509751259,0.36899817100000004,0.519365027,0.43925263,0.557820099,0.45995920700000004,0.468338104,0.351249676,0.506053656,0.269902408
img0053,0.552752176,0.7852651909999999,0.525971168,0.624579141,0.475228205,0.521683688,0.459723411,0.527321795,0.45690435700000004,0.631626775,0.43717098299999996,0.7880842440000001,0.5330188020000001,0.5174551079999999,0.493552053,0.427245396,0.506237794,0.322940416,0.500599686,0.320121363,0.49919016,0.424426342,0.541475962,0.520274161,0.523152115,0.29193082800000003,0.540066435,0.21017827600000002
img0054,0.5579889339999999,0.816786474,0.5579889339999999,0.627661131,0.508382286,0.49124285,0.452574808,0.48194160399999997,0.443273562,0.6431632079999999,0.41226940700000003,0.801284397,0.579691842,0.522247005,0.508382286,0.44783703399999997,0.502181455,0.32072,0.443273562,0.28661543,0.443273562,0.41373246399999997,0.5517881029999999,0.494343266,0.49288020899999996,0.258711691,0.508382286,0.175000474
img0055,0.48366265,0.8091213759999999,0.47546342799999997,0.653336173,0.441175776,0.526620935,0.51944107,0.531838621,0.506769546,0.67867922,0.472481893,0.7539629790000001,0.375582006,0.475189456,0.372600471,0.377544185,0.42850425200000003,0.33878423,0.563418711,0.347728835,0.621558643,0.447610258,0.560437176,0.40959568700000004,0.497079557,0.317168102,0.49484340600000004,0.215795912
img0056,0.624960118,0.775284202,0.564628066,0.622778183,0.53111026,0.5155212020000001,0.462398756,0.5155212020000001,0.502620125,0.65797188,0.546193273,0.7970707770000001,0.6232842279999999,0.520548873,0.5914423120000001,0.416643673,0.556248615,0.319442034,0.43055684,0.316090253,0.36687300799999994,0.396532989,0.380280131,0.41999545299999996,0.507647795,0.277544776,0.514351357,0.19877793
img0057,0.43314578299999995,0.762151839,0.5144858489999999,0.633582059,0.5144858489999999,0.544370374,0.448889022,0.539122628,0.462008387,0.646701424,0.47250388,0.762151839,0.5932020410000001,0.5181316429999999,0.5984497870000001,0.460406435,0.569587183,0.360699259,0.43052191,0.34233214700000003,0.399035433,0.431543832,0.391163814,0.531251009,0.49874261,0.30559792399999997,0.503990356,0.226881732
img0058,0.483645193,0.727731659,0.59117033,0.6308621670000001,0.45942782,0.5775839460000001,0.47105216,0.5775839460000001,0.600857279,0.59986393,0.507862566,0.7199821,0.596982499,0.40515625,0.541766889,0.39450060600000003,0.447803481,0.341222385,0.419711328,0.38481365700000003,0.48170780399999996,0.47005881,0.49333214299999995,0.417749284,0.42552349799999994,0.33541021600000004,0.39258787100000003,0.269538961
img0059,0.280998902,0.6827373259999999,0.32767941899999997,0.5216895429999999,0.472389021,0.48434513,0.540075771,0.496015259,0.584422262,0.626720706,0.710459657,0.778432385,0.311341238,0.22526826100000003,0.414038375,0.24860851899999997,0.49572928,0.260278649,0.603094469,0.341969553,0.528405641,0.42832850899999997,0.46772097,0.36064176,0.563416029,0.283618907,0.600760443,0.213598132
img0060,0.419177908,0.7911643770000001,0.448290662,0.628745852,0.466677665,0.513827085,0.532564425,0.523020586,0.531032175,0.637939354,0.527967675,0.795761128,0.397726405,0.510762584,0.41458115700000003,0.42189207,0.449822913,0.323828055,0.584660933,0.328424806,0.596918935,0.424956571,0.586193184,0.526085086,0.50038717,0.29011855,0.49885492,0.19818353600000002
img0061,0.694406138,0.74284195,0.586851187,0.6457801639999999,0.53963194,0.485759383,0.45306332,0.491005966,0.397974199,0.6274171239999999,0.426830406,0.7900611959999999,0.686536264,0.278519354,0.6445635999999999,0.268026188,0.5422552310000001,0.28901252,0.390104325,0.30475226899999996,0.295665831,0.383451014,0.332391912,0.491005966,0.43732357200000005,0.260156314,0.424207114,0.19982060899999998
img0062,0.577749215,0.7824051879999999,0.523719849,0.68335135,0.5225942370000001,0.52126325,0.53722719,0.522388861,0.49332833,0.6811001259999999,0.592382169,0.786907635,0.403279386,0.32653240699999997,0.46631364700000005,0.36142637299999997,0.485449048,0.333286078,0.51809179,0.313025066,0.57437238,0.350170255,0.519217402,0.252242028,0.484323436,0.293889665,0.514714955,0.21172000300000002
img0063,0.461817926,0.785182626,0.479378491,0.652502798,0.474500556,0.488604186,0.546693993,0.495433295,0.552547515,0.647624863,0.556449862,0.820303757,0.39547801200000005,0.492506534,0.410111816,0.389094315,0.434501491,0.282755335,0.568156906,0.282755335,0.575961602,0.39299666299999997,0.5993756889999999,0.489579773,0.492061122,0.25641448699999997,0.524255492,0.177391942
img0064,0.652830284,0.199559761,0.54053653,0.4293102,0.698005932,0.5480576189999999,0.692843001,0.52095223,0.49923308,0.41511214,0.300460228,0.22924661600000001,0.337891479,0.647444045,0.45663889799999996,0.71456215,0.561188255,0.766191463,0.580549247,0.662932838,0.514721874,0.559674214,0.3701598,0.558383481,0.570223385,0.758447065,0.5121404079999999,0.7907153859999999
img0065,0.283304558,0.5423979,0.428191495,0.557764697,0.5313685570000001,0.454587635,0.5445400970000001,0.448001865,0.5730784329999999,0.61484137,0.60161677,0.7794856170000001,0.616983566,0.434830325,0.590640486,0.35360583,0.636740875,0.300919671,0.680646008,0.329458007,0.6850365209999999,0.421658786,0.6740602379999999,0.48971174100000003,0.680646008,0.27896710399999997,0.7069890879999999,0.210914149
img0066,0.37864484600000003,0.7507047020000001,0.491988494,0.643657924,0.454207278,0.49882993,0.485691625,0.501978365,0.61162901,0.6216188810000001,0.608480576,0.779040614,0.580144664,0.45160341,0.507730667,0.41067376,0.532918144,0.31622072,0.583293099,0.325666024,0.52976971,0.429564367,0.61792588,0.432712802,0.580144664,0.294181677,0.5990352720000001,0.218619245
img0067,0.39523536200000003,0.8557032609999999,0.47351164,0.63618935,0.468406665,0.449006946,0.44288179200000005,0.46262021200000003,0.50243983,0.637891009,0.50243983,0.83698502,0.599434349,0.3979572,0.573909475,0.33159252899999997,0.53136802,0.243106302,0.43267184299999994,0.27373615,0.415655261,0.39965885799999995,0.524561387,0.430288706,0.517754754,0.210774795,0.519456412,0.135901834
img0068,0.486486879,0.827179585,0.46856371799999996,0.638986399,0.51337162,0.486639534,0.598506633,0.491120324,0.5223332,0.491120324,0.558179521,0.64794798,0.41479423600000004,0.32533108899999996,0.39239028600000003,0.383581361,0.46408292799999995,0.316369508,0.571621892,0.276042397,0.580583472,0.401504521,0.47752529899999996,0.320850299,0.51785241,0.26708081699999997,0.51785241,0.16850343399999998
img0069,0.50704812,0.7925994740000001,0.464706425,0.677122123,0.451875608,0.518019996,0.5224451,0.519303077,0.498066548,0.65915898,0.535275917,0.7233130640000001,0.387721524,0.42050578899999996,0.399269259,0.417939625,0.403118504,0.310160765,0.54554057,0.310160765,0.60712849,0.376881012,0.5596544689999999,0.433336605,0.467272588,0.29091454,0.478820323,0.20109882199999998
